date component trends level seasonal
2007-02-10 -7.48 -2.80 -3.79 0.46
2007-02-11 -5.02 -2.80 -3.79 0.47
2007-02-12 -5.42 -2.81 -3.79 0.49
2007-02-13 -6.54 -2.82 -3.79 0.51
2007-02-14 -4.12 -2.82 -3.79 0.52
2007-02-15 -8.54 -2.83 -3.79 0.54
2007-02-16 -5.54 -2.83 -3.79 0.56
2007-02-17 -5.88 -2.84 -3.79 0.57
2007-02-18 -6.43 -2.84 -3.79 0.59
2007-02-19 -5.02 -2.85 -3.79 0.60
2007-02-20 -4.75 -2.85 -3.79 0.62
2007-02-21 -5.47 -2.86 -3.79 0.63
2007-02-22 -6.33 -2.86 -3.79 0.65
2007-02-23 -6.94 -2.87 -3.79 0.66
2007-02-24 -5.87 -2.87 -3.79 0.67
2007-02-25 -6.22 -2.88 -3.79 0.69
2007-02-26 -4.93 -2.89 -3.79 0.70
2007-02-27 -5.59 -2.89 -3.79 0.71
2007-02-28 -5.69 -2.90 -3.79 0.72
2007-03-01 -6.92 -2.90 -3.79 0.74
2007-03-02 -7.94 -2.91 -3.79 0.75
2007-03-03 -6.74 -2.91 -3.79 0.76
2007-03-04 -7.29 -2.92 -3.79 0.77
2007-03-05 -7.33 -2.92 -3.79 0.78
2007-03-06 -6.05 -2.93 -3.79 0.79
2007-03-07 -6.46 -2.93 -3.79 0.80
2007-03-08 -5.45 -2.94 -3.79 0.81
2007-03-09 -5.94 -2.95 -3.79 0.82
2007-03-10 -5.38 -2.95 -3.79 0.82
2007-03-11 -5.70 -2.96 -3.79 0.83
2007-03-12 -6.59 -2.96 -3.79 0.84
2007-03-13 -5.19 -2.97 -3.79 0.85
2007-03-14 -4.90 -2.97 -3.79 0.85
2007-03-16 -5.56 -2.98 -3.79 0.86
2007-03-17 -6.58 -2.98 -3.79 0.87
2007-03-18 -6.61 -2.99 -3.79 0.87
2007-03-19 -6.05 -2.99 -3.79 0.88
2007-03-20 -5.03 -3.00 -3.79 0.88
2007-03-21 -4.34 -3.00 -3.79 0.88
2007-03-22 -4.78 -3.01 -3.79 0.88
2007-03-23 -5.23 -3.02 -3.79 0.89
2007-03-24 -4.65 -3.02 -3.79 0.89
2007-03-25 -5.54 -3.03 -3.79 0.89
2007-03-26 -5.33 -3.03 -3.79 0.89
2007-03-27 -4.81 -3.04 -3.79 0.89
2007-03-28 -4.43 -3.04 -3.79 0.89
2007-03-29 -5.16 -3.05 -3.79 0.89
2007-03-30 -4.09 -3.06 -3.79 0.89
2007-03-31 -6.11 -3.06 -3.79 0.88
2007-04-01 -4.87 -3.07 -3.79 0.88
2007-04-02 -6.96 -3.07 -3.79 0.88
2007-04-03 -6.30 -3.08 -3.79 0.87
2007-04-04 -5.46 -3.08 -3.79 0.87
2007-04-12 -6.88 -3.09 -3.79 0.82
2007-04-13 -5.21 -3.10 -3.79 0.82
2007-04-16 -6.28 -3.10 -3.79 0.79
2007-04-17 -5.04 -3.11 -3.79 0.78
2007-04-18 -4.07 -3.11 -3.79 0.77
2007-04-19 -4.38 -3.12 -3.79 0.76
2007-04-20 -6.39 -3.12 -3.79 0.75
2007-04-21 -5.94 -3.13 -3.79 0.74
2007-04-22 -6.87 -3.14 -3.79 0.73
2007-04-23 -8.15 -3.14 -3.79 0.71
2007-04-24 -6.13 -3.15 -3.79 0.70
2007-04-25 -5.74 -3.15 -3.79 0.69
2007-04-26 -6.63 -3.16 -3.79 0.68
2007-04-27 -7.48 -3.16 -3.79 0.66
2007-04-28 -7.17 -3.17 -3.79 0.65
2007-04-29 -5.54 -3.18 -3.79 0.64
2007-04-30 -5.87 -3.18 -3.79 0.62
2007-05-01 -8.07 -3.19 -3.79 0.61
2007-05-02 -5.96 -3.19 -3.79 0.60
2007-05-03 -6.91 -3.20 -3.79 0.58
2007-05-04 -6.50 -3.20 -3.79 0.57
2007-05-05 -5.49 -3.21 -3.79 0.55
2007-05-06 -6.11 -3.22 -3.79 0.54
2007-05-07 -5.49 -3.22 -3.79 0.52
2007-05-08 -6.93 -3.23 -3.79 0.51
2007-05-09 -6.39 -3.23 -3.79 0.49
2007-05-10 0.89 -3.24 -3.79 0.47
2007-05-11 -8.05 -3.24 -3.79 0.46
2007-05-12 -5.93 -3.25 -3.79 0.44
2007-05-13 -7.29 -3.26 -3.79 0.43
2007-05-14 -6.38 -3.26 -3.79 0.41
2007-05-15 -6.24 -3.27 -3.79 0.39
2007-05-16 -5.24 -3.27 -3.79 0.38
2007-05-17 -6.11 -3.28 -3.79 0.36
2007-05-18 -5.36 -3.28 -3.79 0.35
2007-05-19 -6.32 -3.29 -3.79 0.33
2007-05-20 -7.40 -3.30 -3.79 0.31
2007-05-21 -7.15 -3.30 -3.79 0.30
2007-05-22 -7.16 -3.31 -3.79 0.28
2007-05-23 -7.81 -3.31 -3.79 0.26
2007-05-24 -7.34 -3.32 -3.79 0.25
2007-05-25 -5.13 -3.32 -3.79 0.23
2007-05-26 -6.74 -3.33 -3.79 0.21
2007-05-27 -6.88 -3.34 -3.79 0.20
2007-05-29 -5.77 -3.34 -3.79 0.17
2007-05-30 -6.29 -3.35 -3.79 0.15
2007-05-31 -5.42 -3.35 -3.79 0.13
2007-06-01 -6.31 -3.36 -3.79 0.12
2007-06-02 -7.00 -3.36 -3.79 0.10
2007-06-03 -5.38 -3.37 -3.79 0.09
2007-06-07 -6.50 -3.38 -3.79 0.03
2007-06-08 -8.52 -3.38 -3.79 0.01
2007-06-09 -7.31 -3.39 -3.79 -0.00
2007-06-10 -9.03 -3.39 -3.79 -0.02
2007-06-11 -6.09 -3.40 -3.79 -0.03
2007-06-12 -7.65 -3.40 -3.79 -0.04
2007-06-13 -5.75 -3.41 -3.79 -0.06
2007-06-14 -6.17 -3.42 -3.79 -0.07
2007-06-15 -4.68 -3.42 -3.79 -0.08
2007-06-16 -7.02 -3.43 -3.79 -0.10
2007-06-17 -6.57 -3.43 -3.79 -0.11
2007-06-18 -8.16 -3.44 -3.79 -0.12
2007-06-19 -8.50 -3.45 -3.79 -0.13
2007-06-20 -9.14 -3.45 -3.79 -0.14
2007-06-21 -7.78 -3.46 -3.79 -0.16
2007-06-22 -6.55 -3.46 -3.79 -0.17
2007-06-23 -8.21 -3.47 -3.79 -0.18
2007-06-24 -10.04 -3.47 -3.79 -0.19
2007-06-25 -8.32 -3.48 -3.79 -0.20
2007-06-26 -7.89 -3.49 -3.79 -0.21
2007-06-27 -5.93 -3.49 -3.79 -0.22
2007-06-28 -5.22 -3.50 -3.79 -0.23
2007-06-29 -6.17 -3.50 -3.79 -0.24
2007-06-30 -6.82 -3.51 -3.79 -0.25
2007-07-01 -7.52 -3.51 -3.79 -0.26
2007-07-02 -8.82 -3.52 -3.79 -0.26
2007-07-03 -8.78 -3.53 -3.79 -0.27
2007-07-04 -8.52 -3.53 -3.79 -0.28
2007-07-05 -7.94 -3.54 -3.79 -0.29
2007-07-06 -5.77 -3.54 -3.79 -0.30
2007-07-07 -6.74 -3.55 -3.79 -0.30
2007-07-08 -6.63 -3.55 -3.79 -0.31
2007-07-09 -6.91 -3.56 -3.79 -0.31
2007-07-10 -6.55 -3.57 -3.79 -0.32
2007-07-11 -7.24 -3.57 -3.79 -0.33
2007-07-12 -6.85 -3.58 -3.79 -0.33
2007-07-13 -8.51 -3.58 -3.79 -0.34
2007-07-14 -8.86 -3.59 -3.79 -0.34
2007-07-15 -7.36 -3.59 -3.79 -0.35
2007-07-16 -6.55 -3.60 -3.79 -0.35
2007-07-17 -9.08 -3.61 -3.79 -0.35
2007-07-18 -7.87 -3.61 -3.79 -0.36
2007-07-19 -9.08 -3.62 -3.79 -0.36
2007-07-20 -8.18 -3.62 -3.79 -0.37
2007-07-21 -5.99 -3.63 -3.79 -0.37
2007-07-22 -9.18 -3.63 -3.79 -0.37
2007-07-23 -7.51 -3.64 -3.79 -0.37
2007-07-24 -7.95 -3.65 -3.79 -0.38
2007-07-25 -8.61 -3.65 -3.79 -0.38
2007-07-26 -9.52 -3.66 -3.79 -0.38
2007-07-27 -8.81 -3.66 -3.79 -0.38
2007-07-28 -7.89 -3.67 -3.79 -0.38
2007-07-29 -8.61 -3.67 -3.79 -0.38
2007-07-30 -7.58 -3.68 -3.79 -0.38
2007-07-31 -9.29 -3.69 -3.79 -0.39
2007-08-01 -9.10 -3.69 -3.79 -0.39
2007-08-02 -8.48 -3.70 -3.79 -0.39
2007-08-03 -8.21 -3.70 -3.79 -0.39
2007-08-04 -8.15 -3.71 -3.79 -0.39
2007-08-05 -8.30 -3.71 -3.79 -0.39
2007-08-06 -6.99 -3.72 -3.79 -0.39
2007-08-07 -8.31 -3.73 -3.79 -0.39
2007-08-08 -9.06 -3.73 -3.79 -0.38
2007-08-09 -8.08 -3.74 -3.79 -0.38
2007-08-10 -8.39 -3.74 -3.79 -0.38
2007-08-11 -9.73 -3.75 -3.79 -0.38
2007-08-12 -8.75 -3.75 -3.79 -0.38
2007-08-13 -12.24 -3.76 -3.79 -0.38
2007-08-14 -10.78 -3.77 -3.79 -0.38
2007-08-15 -8.05 -3.77 -3.79 -0.38
2007-08-16 -8.36 -3.78 -3.79 -0.38
2007-08-17 -8.44 -3.78 -3.79 -0.38
2007-08-18 -7.92 -3.79 -3.79 -0.37
2007-08-19 -10.23 -3.79 -3.79 -0.37
2007-08-20 -7.63 -3.80 -3.79 -0.37
2007-08-21 -8.68 -3.81 -3.79 -0.37
2007-08-22 -8.76 -3.81 -3.79 -0.37
2007-08-23 -9.32 -3.82 -3.79 -0.37
2007-08-24 -8.74 -3.82 -3.79 -0.36
2007-08-25 -9.38 -3.83 -3.79 -0.36
2007-08-26 -10.02 -3.83 -3.79 -0.36
2007-08-27 -9.59 -3.84 -3.79 -0.36
2007-08-28 -9.51 -3.85 -3.79 -0.36
2007-08-29 -9.34 -3.85 -3.79 -0.36
2007-08-30 -9.76 -3.86 -3.79 -0.35
2007-08-31 -9.57 -3.86 -3.79 -0.35
2007-09-01 -8.66 -3.87 -3.79 -0.35
2007-09-02 -7.91 -3.87 -3.79 -0.35
2007-09-03 -8.93 -3.88 -3.79 -0.35
2007-09-04 -9.07 -3.89 -3.79 -0.35
2007-09-05 -8.00 -3.89 -3.79 -0.35
2007-09-06 -8.59 -3.90 -3.79 -0.35
2007-09-07 -7.67 -3.90 -3.79 -0.34
2007-09-08 -8.66 -3.91 -3.79 -0.34
2007-09-09 -7.90 -3.91 -3.79 -0.34
2007-09-10 -8.92 -3.92 -3.79 -0.34
2007-09-11 -10.23 -3.93 -3.79 -0.34
2007-09-12 -11.75 -3.93 -3.79 -0.34
2007-09-13 -9.35 -3.94 -3.79 -0.34
2007-09-14 -8.39 -3.94 -3.79 -0.34
2007-09-15 -8.40 -3.95 -3.79 -0.34
2007-09-16 -7.39 -3.95 -3.79 -0.34
2007-09-17 -7.50 -3.96 -3.79 -0.34
2007-09-18 -7.59 -3.97 -3.79 -0.34
2007-09-19 -7.88 -3.97 -3.79 -0.34
2007-09-20 -7.91 -3.98 -3.79 -0.34
2007-09-21 -9.34 -3.98 -3.79 -0.34
2007-09-22 -9.80 -3.99 -3.79 -0.34
2007-09-23 -11.03 -3.99 -3.79 -0.34
2007-09-24 -9.95 -4.00 -3.79 -0.34
2007-09-25 -8.01 -4.01 -3.79 -0.34
2007-09-26 -8.99 -4.01 -3.79 -0.34
2007-09-27 -8.36 -4.02 -3.79 -0.35
2007-09-28 -8.94 -4.02 -3.79 -0.35
2007-09-29 -7.85 -4.03 -3.79 -0.35
2007-09-30 -7.25 -4.03 -3.79 -0.35
2007-10-01 -9.27 -4.04 -3.79 -0.35
2007-10-02 -7.13 -4.05 -3.79 -0.35
2007-10-03 -7.12 -4.05 -3.79 -0.36
2007-10-04 -7.99 -4.06 -3.79 -0.36
2007-10-05 -8.89 -4.06 -3.79 -0.36
2007-10-06 -8.83 -4.07 -3.79 -0.36
2007-10-07 -6.67 -4.07 -3.79 -0.37
2007-10-08 -6.69 -4.08 -3.79 -0.37
2007-10-09 -7.68 -4.09 -3.79 -0.37
2007-10-10 -8.93 -4.09 -3.79 -0.37
2007-10-11 -6.63 -4.10 -3.79 -0.38
2007-10-12 -7.33 -4.10 -3.79 -0.38
2007-10-13 -7.51 -4.11 -3.79 -0.38
2007-10-14 -6.95 -4.11 -3.79 -0.38
2007-10-15 -6.93 -4.12 -3.79 -0.39
2007-10-16 -7.89 -4.13 -3.79 -0.39
2007-10-17 -7.66 -4.13 -3.79 -0.39
2007-10-18 -7.83 -4.14 -3.79 -0.40
2007-10-19 -7.27 -4.14 -3.79 -0.40
2007-10-20 -5.97 -4.15 -3.79 -0.40
2007-10-21 -6.88 -4.15 -3.79 -0.41
2007-10-22 -7.48 -4.16 -3.79 -0.41
2007-10-23 -9.17 -4.17 -3.79 -0.41
2007-10-24 -7.49 -4.17 -3.79 -0.42
2007-10-25 -8.75 -4.18 -3.79 -0.42
2007-10-26 -7.89 -4.18 -3.79 -0.43
2007-10-27 -7.92 -4.19 -3.79 -0.43
2007-10-28 -5.95 -4.19 -3.79 -0.43
2007-10-29 -6.82 -4.20 -3.79 -0.44
2007-10-30 -5.40 -4.21 -3.79 -0.44
2007-10-31 -6.34 -4.21 -3.79 -0.44
2007-11-01 -6.91 -4.22 -3.79 -0.45
2007-11-02 -7.99 -4.22 -3.79 -0.45
2007-11-03 -8.15 -4.23 -3.79 -0.45
2007-11-04 -6.97 -4.23 -3.79 -0.46
2007-11-05 -8.77 -4.24 -3.79 -0.46
2007-11-06 -8.30 -4.25 -3.79 -0.46
2007-11-07 -7.73 -4.25 -3.79 -0.46
2007-11-08 -7.84 -4.26 -3.79 -0.47
2007-11-09 -6.75 -4.26 -3.79 -0.47
2007-11-10 -7.96 -4.27 -3.79 -0.47
2007-11-11 -6.38 -4.27 -3.79 -0.47
2007-11-12 -5.80 -4.28 -3.79 -0.48
2007-11-13 -6.84 -4.29 -3.79 -0.48
2007-11-14 -6.52 -4.29 -3.79 -0.48
2007-11-15 -5.72 -4.30 -3.79 -0.48
2007-11-16 -7.31 -4.30 -3.79 -0.48
2007-11-17 -7.33 -4.31 -3.79 -0.49
2007-11-18 -7.90 -4.31 -3.79 -0.49
2007-11-19 -6.77 -4.32 -3.79 -0.49
2007-11-20 -7.87 -4.33 -3.79 -0.49
2007-11-21 -8.09 -4.33 -3.79 -0.49
2007-11-22 -8.20 -4.34 -3.79 -0.49
2007-11-23 -7.30 -4.34 -3.79 -0.49
2007-11-24 -7.47 -4.35 -3.79 -0.49
2007-11-25 -8.95 -4.35 -3.79 -0.49
2007-11-26 -8.65 -4.36 -3.79 -0.49
2007-11-27 -7.79 -4.37 -3.79 -0.49
2007-11-28 -8.42 -4.37 -3.79 -0.49
2007-11-29 -7.79 -4.38 -3.79 -0.49
2007-11-30 -9.51 -4.38 -3.79 -0.48
2007-12-01 -8.96 -4.39 -3.79 -0.48
2007-12-02 -8.76 -4.39 -3.79 -0.48
2007-12-03 -8.41 -4.40 -3.79 -0.48
2007-12-04 -9.54 -4.41 -3.79 -0.47
2007-12-05 -8.89 -4.41 -3.79 -0.47
2007-12-06 -9.01 -4.42 -3.79 -0.47
2007-12-07 -8.30 -4.42 -3.79 -0.46
2007-12-08 -8.18 -4.43 -3.79 -0.46
2007-12-09 -8.67 -4.43 -3.79 -0.46
2007-12-10 -9.03 -4.44 -3.79 -0.45
2007-12-11 -8.13 -4.45 -3.79 -0.45
2007-12-12 -10.45 -4.45 -3.79 -0.44
2007-12-13 -10.21 -4.46 -3.79 -0.44
2007-12-14 -9.63 -4.46 -3.79 -0.43
2007-12-15 -10.06 -4.47 -3.79 -0.42
2007-12-16 -10.71 -4.47 -3.79 -0.42
2007-12-17 -10.22 -4.48 -3.79 -0.41
2007-12-18 -10.29 -4.49 -3.79 -0.40
2007-12-19 -9.94 -4.49 -3.79 -0.40
2007-12-20 -9.55 -4.50 -3.79 -0.39
2007-12-21 -8.07 -4.50 -3.79 -0.38
2007-12-22 -7.75 -4.51 -3.79 -0.37
2007-12-23 -6.99 -4.52 -3.79 -0.36
2007-12-24 -9.31 -4.52 -3.79 -0.35
2007-12-25 -9.76 -4.53 -3.79 -0.34
2007-12-26 -9.59 -4.53 -3.79 -0.33
2007-12-27 -9.75 -4.54 -3.79 -0.32
2007-12-28 -9.79 -4.54 -3.79 -0.31
2007-12-29 -10.21 -4.55 -3.79 -0.30
2007-12-30 -9.01 -4.56 -3.79 -0.29
2007-12-31 -10.20 -4.56 -3.79 -0.28
2008-01-01 -13.36 -4.57 -3.79 -0.27
2008-01-02 -15.14 -4.57 -3.79 -0.25
2008-01-03 -13.00 -4.58 -3.79 -0.24
2008-01-04 -9.31 -4.58 -3.79 -0.23
2008-01-05 -9.99 -4.59 -3.79 -0.22
2008-01-06 -9.22 -4.60 -3.79 -0.20
2008-01-07 -8.39 -4.60 -3.79 -0.19
2008-01-08 -9.25 -4.61 -3.79 -0.17
2008-01-09 -8.84 -4.61 -3.79 -0.16
2008-01-10 -9.08 -4.62 -3.79 -0.15
2008-01-11 -8.39 -4.62 -3.79 -0.13
